time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
463695258.19653,0.06695069993592,33,0.01165462090944,0.0,0.03043213633451,0.01825928180071,0.01825928180071,0,15,9,9,492.9000000237,25.6875
463695757.62188995,0.03448975451244,17,0.00836499416803,0.0,0.0121728545338,0.01623047271174,0.0060864272669,0,6,8,3,492.9000000237,25.6875
463696257.04725003,0.06289308175799,31,0.01129593094454,0.0,0.02028809088967,0.02637451815658,0.01623047271174,0,10,13,8,492.9000000237,25.6875
463696756.47261,0.03043213633451,15,0.0078575438142,0.0,0.0121728545338,0.0060864272669,0.0121728545338,0,6,3,6,492.9000000237,25.6875
463697255.89796996,0.04869141813522,24,0.00993909410698,0.0,0.0121728545338,0.01623047271174,0.02028809088967,0,6,8,10,492.9000000237,25.6875
463697755.32333004,0.03651856360141,18,0.00860750798725,0.0,0.00811523635587,0.01623047271174,0.0121728545338,0,4,8,6,492.9000000237,25.6875
463698254.74869,0.06086427266902,30,0.01111224502899,0.0,0.01825928180071,0.01420166362277,0.02840332724554,0,9,7,14,492.9000000237,25.6875
463698754.17405,0.04260499086831,21,0.00929717122081,0.0,0.01014404544484,0.01420166362277,0.01825928180071,0,5,7,9,492.9000000237,25.6875
463699253.59940994,0.06086427266902,30,0.01111224502899,0.0,0.02028809088967,0.02028809088967,0.02028809088967,0,10,10,10,492.9000000237,25.6875
463699753.02477,0.03854737269038,19,0.00884337379455,0.0,0.01623047271174,0.00811523635587,0.01420166362277,0,8,4,7,492.9000000237,25.6875
463700252.45013,0.06492189084695,32,0.01147667731633,0.0,0.01420166362277,0.02434570906761,0.02637451815658,0,7,12,13,492.9000000237,25.6875
463700751.87548995,0.03246094542348,16,0.00811523635587,0.0,0.01014404544484,0.00405761817793,0.01825928180071,0,5,2,9,492.9000000237,25.6875
463701251.30085003,0.06086427266902,30,0.01111224502899,0.0,0.01825928180071,0.01825928180071,0.02434570906761,0,9,9,12,492.9000000237,25.6875
463701750.72621,0.04057618177935,20,0.0090731100726,0.0,0.01623047271174,0.01014404544484,0.01420166362277,0,8,5,7,492.9000000237,25.6875
463702250.15156996,0.04463379995728,22,0.00951595812457,0.0,0.01420166362277,0.00811523635587,0.02231689997864,0,7,4,11,492.9000000237,25.6875
463702749.57693005,0.04666260904625,23,0.00972982658365,0.0,0.01623047271174,0.01014404544484,0.02028809088967,0,8,5,10,492.9000000237,25.6875
463703249.00229,0.01825928180071,9,0.0060864272669,0.0,0.01014404544484,0.00202880908897,0.0060864272669,0,5,1,3,492.9000000237,25.6875
463703748.42765,0.05883546358005,29,0.0109254713063,0.0,0.01420166362277,0.02434570906761,0.02028809088967,0,7,12,10,492.9000000237,25.6875
463704247.85300994,0.03448975451244,17,0.00836499416803,0.0,0.0121728545338,0.01420166362277,0.00811523635587,0,6,7,4,492.9000000237,25.6875
463704747.27837,0.04260499086831,21,0.00929717122081,0.0,0.01623047271174,0.01420166362277,0.0121728545338,0,8,7,6,492.9000000237,25.6875
463705246.70373,0.01420166362277,7,0.00536772430704,0.0,0.00405761817793,0.00405761817793,0.0060864272669,0,2,2,3,492.9000000237,25.6875
463705746.12908995,0.04869141813522,24,0.00993909410698,0.0,0.01825928180071,0.00811523635587,0.02231689997864,0,9,4,11,492.9000000237,25.6875
463706245.55445004,0.02434570906761,12,0.0070280008419,0.0,0.0060864272669,0.0060864272669,0.0121728545338,0,3,3,6,492.9000000237,25.6875
463706744.97981,0.03043213633451,15,0.0078575438142,0.0,0.0,0.0121728545338,0.01825928180071,0,0,6,9,492.9000000237,25.6875
463707244.40516996,0.02840332724554,14,0.00759110851409,0.0,0.01014404544484,0.00405761817793,0.01420166362277,0,5,2,7,492.9000000237,25.6875
463707743.83053005,0.05477784540212,27,0.01054200126285,0.0,0.02028809088967,0.01420166362277,0.02028809088967,0,10,7,10,492.9000000237,25.6875
463708243.25589,0.04057618177935,20,0.0090731100726,0.0,0.0121728545338,0.01825928180071,0.01014404544484,0,6,9,5,492.9000000237,25.6875
463708742.68125,0.02637451815658,13,0.0073149751984,0.0,0.0121728545338,0.00811523635587,0.0060864272669,0,6,4,3,492.9000000237,25.6875
463709242.10660994,0.04260499086831,21,0.00929717122081,0.0,0.01420166362277,0.01420166362277,0.01420166362277,0,7,7,7,492.9000000237,25.6875
463709741.53197,0.03043213633451,15,0.0078575438142,0.0,0.00405761817793,0.0121728545338,0.01420166362277,0,2,6,7,492.9000000237,25.6875
463710240.95733,0.04057618177935,20,0.0090731100726,0.0,0.01420166362277,0.01420166362277,0.0121728545338,0,7,7,6,492.9000000237,25.6875
463710740.38268995,0.05477784540212,27,0.01054200126285,0.0,0.01420166362277,0.01825928180071,0.02231689997864,0,7,9,11,492.9000000237,25.6875
463711239.80805004,0.06086427266902,30,0.01111224502899,0.0,0.01014404544484,0.02434570906761,0.02637451815658,0,5,12,13,492.9000000237,25.6875
463711739.23341,0.06289308175799,31,0.01129593094454,0.0,0.02434570906761,0.02028809088967,0.01825928180071,0,12,10,9,492.9000000237,25.6875
463712238.65876997,0.03246094542348,16,0.00811523635587,0.0,0.0121728545338,0.0121728545338,0.00811523635587,0,6,6,4,492.9000000237,25.6875
463712738.0841299,0.06086427266902,30,0.01111224502899,0.0,0.01014404544484,0.02840332724554,0.02231689997864,0,5,14,11,492.9000000237,25.6875
463713237.50949,0.04260499086831,21,0.00929717122081,0.0,0.01420166362277,0.01623047271174,0.0121728545338,0,7,8,6,492.9000000237,25.6875
463713736.93485,0.03854737269038,19,0.00884337379455,0.0,0.00811523635587,0.0121728545338,0.01825928180071,0,4,6,9,492.9000000237,25.6875
463714236.36020994,0.03651856360141,18,0.00860750798725,0.00202880908897,0.00405761817793,0.01014404544484,0.02028809088967,1,2,5,10,492.9000000237,25.6875
463714735.78557,0.03448975451244,17,0.00836499416803,0.0,0.00811523635587,0.00811523635587,0.01825928180071,0,4,4,9,492.9000000237,25.6875
463715235.21093,0.07100831811386,35,0.01200259643501,0.0,0.01825928180071,0.01825928180071,0.03448975451244,0,9,9,17,492.9000000237,25.6875
463715734.63628995,0.05274903631315,26,0.010344937134,0.0,0.01420166362277,0.02434570906761,0.01420166362277,0,7,12,7,492.9000000237,25.6875
463716234.06165004,0.03854737269038,19,0.00884337379455,0.0,0.00405761817793,0.0121728545338,0.02231689997864,0,2,6,11,492.9000000237,25.6875
463716733.48701,0.01825928180071,9,0.0060864272669,0.0,0.00405761817793,0.00811523635587,0.0060864272669,0,2,4,3,492.9000000237,25.6875
463717232.91236997,0.06289308175799,31,0.01129593094454,0.0,0.02231689997864,0.01825928180071,0.02231689997864,0,11,9,11,492.9000000237,25.6875
463717732.33772993,0.06695069993592,33,0.01165462090944,0.0,0.03043213633451,0.01825928180071,0.01825928180071,0,15,9,9,492.9000000237,25.6875
463718231.76309,0.04666260904625,23,0.00972982658365,0.0,0.01623047271174,0.01014404544484,0.02028809088967,0,8,5,10,492.9000000237,25.6875
463718731.18845,0.06086427266902,30,0.01111224502899,0.0,0.02028809088967,0.01420166362277,0.02637451815658,0,10,7,13,492.9000000237,25.6875
463719230.61380994,0.04463379995728,22,0.00951595812457,0.0,0.01825928180071,0.01825928180071,0.00811523635587,0,9,9,4,492.9000000237,25.6875
463719730.03917,0.05883546358005,29,0.0109254713063,0.0,0.01623047271174,0.02434570906761,0.01825928180071,0,8,12,9,492.9000000237,25.6875
463720229.46453,0.07100831811386,35,0.01200259643501,0.0,0.03043213633451,0.01623047271174,0.02434570906761,0,15,8,12,492.9000000237,25.6875
463720728.88988996,0.03651856360141,18,0.00860750798725,0.0,0.01014404544484,0.01623047271174,0.01014404544484,0,5,8,5,492.9000000237,25.6875
463721228.31525004,0.03651856360141,18,0.00860750798725,0.0,0.02231689997864,0.00811523635587,0.0060864272669,0,11,4,3,492.9000000237,25.6875
463721727.74061,0.0933252180925,46,0.01376005271414,0.0,0.02231689997864,0.03651856360141,0.03448975451244,0,11,18,17,492.9000000237,25.6875
463722227.16596997,0.04666260904625,23,0.00972982658365,0.0,0.0121728545338,0.01825928180071,0.01623047271174,0,6,9,8,492.9000000237,25.6875
463722726.59132993,0.02434570906761,12,0.0070280008419,0.0,0.0121728545338,0.00811523635587,0.00405761817793,0,6,4,2,492.9000000237,25.6875
463723226.01669,0.06086427266902,30,0.01111224502899,0.0,0.02637451815658,0.01623047271174,0.01825928180071,0,13,8,9,492.9000000237,25.6875
463723725.44205,0.04463379995728,22,0.00951595812457,0.0,0.01825928180071,0.0121728545338,0.01420166362277,0,9,6,7,492.9000000237,25.6875
463724224.86740994,0.03043213633451,15,0.0078575438142,0.0,0.0060864272669,0.01420166362277,0.01014404544484,0,3,7,5,492.9000000237,25.6875
463724724.29277,0.06897950902489,34,0.01182988820159,0.00405761817793,0.01623047271174,0.02028809088967,0.02840332724554,2,8,10,14,492.9000000237,25.6875
463725223.71813,0.05072022722418,25,0.01014404544484,0.0,0.02028809088967,0.02231689997864,0.00811523635587,0,10,11,4,492.9000000237,25.6875
463725723.14348996,0.03651856360141,18,0.00860750798725,0.0,0.01014404544484,0.01014404544484,0.01623047271174,0,5,5,8,492.9000000237,25.6875
463726222.56885004,0.0933252180925,46,0.01376005271414,0.0,0.03448975451244,0.04057618177935,0.01825928180071,0,17,20,9,492.9000000237,25.6875
463726721.99421,0.07303712720282,36,0.0121728545338,0.0,0.02231689997864,0.02840332724554,0.02231689997864,0,11,14,11,492.9000000237,25.6875
463727221.41956997,0.06695069993592,33,0.01165462090944,0.0,0.02434570906761,0.02028809088967,0.02231689997864,0,12,10,11,492.9000000237,25.6875
463727720.84492993,0.04869141813522,24,0.00993909410698,0.00202880908897,0.02028809088967,0.01623047271174,0.01014404544484,1,10,8,5,492.9000000237,25.6875
463728220.27029,0.07912355446973,39,0.01266990869973,0.0,0.01623047271174,0.03043213633451,0.03246094542348,0,8,15,16,492.9000000237,25.6875
463728719.69565,0.04463379995728,22,0.00951595812457,0.0,0.01014404544484,0.02231689997864,0.0121728545338,0,5,11,6,492.9000000237,25.6875
463729219.12100995,0.05274903631315,26,0.010344937134,0.0,0.02231689997864,0.0121728545338,0.01825928180071,0,11,6,9,492.9000000237,25.6875
463729718.54637,0.03246094542348,16,0.00811523635587,0.0,0.0060864272669,0.01420166362277,0.0121728545338,0,3,7,6,492.9000000237,25.6875
463730217.97173,0.04666260904625,23,0.00972982658365,0.0,0.00405761817793,0.0121728545338,0.03043213633451,0,2,6,15,492.9000000237,25.6875
463730717.39708996,0.06086427266902,30,0.01111224502899,0.0,0.01623047271174,0.02434570906761,0.02028809088967,0,8,12,10,492.9000000237,25.6875
463731216.82245004,0.04463379995728,22,0.00951595812457,0.0,0.02028809088967,0.01014404544484,0.01420166362277,0,10,5,7,492.9000000237,25.6875
463731716.24781,0.04057618177935,20,0.0090731100726,0.0,0.01014404544484,0.01825928180071,0.0121728545338,0,5,9,6,492.9000000237,25.6875
463732215.67317,0.07709474538076,38,0.01250641915738,0.0,0.01825928180071,0.03854737269038,0.02028809088967,0,9,19,10,492.9000000237,25.6875
463732715.09852993,0.05680665449109,28,0.01073544861407,0.0,0.02231689997864,0.02231689997864,0.0121728545338,0,11,11,6,492.9000000237,25.6875
463733214.52389,0.06289308175799,31,0.01129593094454,0.0,0.03043213633451,0.01420166362277,0.01825928180071,0,15,7,9,492.9000000237,25.6875
463733713.94925,0.04463379995728,22,0.00951595812457,0.0,0.02028809088967,0.0121728545338,0.0121728545338,0,10,6,6,492.9000000237,25.6875
463734213.37460995,0.05477784540212,27,0.01054200126285,0.0,0.01014404544484,0.02231689997864,0.02231689997864,0,5,11,11,492.9000000237,25.6875
463734712.79997003,0.05883546358005,29,0.0109254713063,0.0,0.02434570906761,0.01623047271174,0.01825928180071,0,12,8,9,492.9000000237,25.6875
463735212.22533,0.04463379995728,22,0.00951595812457,0.0,0.00811523635587,0.01623047271174,0.02028809088967,0,4,8,10,492.9000000237,25.6875
463735711.65068996,0.04463379995728,22,0.00951595812457,0.0,0.01014404544484,0.01623047271174,0.01825928180071,0,5,8,9,492.9000000237,25.6875
463736211.07605004,0.05477784540212,27,0.01054200126285,0.00202880908897,0.01825928180071,0.01623047271174,0.01825928180071,1,9,8,9,492.9000000237,25.6875
463736710.50141,0.06289308175799,31,0.01129593094454,0.00202880908897,0.02028809088967,0.02028809088967,0.02028809088967,1,10,10,10,492.9000000237,25.6875
463737209.92677,0.07100831811386,35,0.01200259643501,0.0,0.02231689997864,0.01825928180071,0.03043213633451,0,11,9,15,492.9000000237,25.6875
463737709.35212994,0.06492189084695,32,0.01147667731633,0.00202880908897,0.01420166362277,0.03246094542348,0.01623047271174,1,7,16,8,492.9000000237,25.6875
463738208.77749,0.06897950902489,34,0.01182988820159,0.0,0.03246094542348,0.0121728545338,0.02434570906761,0,16,6,12,492.9000000237,25.6875
463738708.20285,0.07303712720282,36,0.0121728545338,0.0,0.02231689997864,0.02231689997864,0.02840332724554,0,11,11,14,492.9000000237,25.6875
463739207.62820995,0.04869141813522,24,0.00993909410698,0.0,0.01014404544484,0.01825928180071,0.02028809088967,0,5,9,10,492.9000000237,25.6875
463739707.05357003,0.03043213633451,15,0.0078575438142,0.0,0.00811523635587,0.0060864272669,0.01623047271174,0,4,3,8,492.9000000237,25.6875
463740206.47893,0.06897950902489,34,0.01182988820159,0.0,0.02231689997864,0.02231689997864,0.02434570906761,0,11,11,12,492.9000000237,25.6875
463740705.90428996,0.08520998173663,42,0.01314818563217,0.0,0.03043213633451,0.01825928180071,0.03651856360141,0,15,9,18,492.9000000237,25.6875
463741205.32965004,0.05477784540212,27,0.01054200126285,0.0,0.02434570906761,0.01623047271174,0.01420166362277,0,12,8,7,492.9000000237,25.6875
463741704.75501,0.04869141813522,24,0.00993909410698,0.0,0.0121728545338,0.02028809088967,0.01623047271174,0,6,10,8,492.9000000237,25.6875
463742204.18037,0.05274903631315,26,0.010344937134,0.0,0.01623047271174,0.0121728545338,0.02434570906761,0,8,6,12,492.9000000237,25.6875
463742703.60572994,0.04666260904625,23,0.00972982658365,0.0,0.01420166362277,0.01420166362277,0.01825928180071,0,7,7,9,492.9000000237,25.6875
463743203.03109,0.04869141813522,24,0.00993909410698,0.0,0.02434570906761,0.01420166362277,0.01014404544484,0,12,7,5,492.9000000237,25.6875
463743702.45645,0.06289308175799,31,0.01129593094454,0.0,0.01420166362277,0.02637451815658,0.02231689997864,0,7,13,11,492.9000000237,25.6875
463744201.88180995,0.06695069993592,33,0.01165462090944,0.0,0.02434570906761,0.02028809088967,0.02231689997864,0,12,10,11,492.9000000237,25.6875
463744701.30717003,0.06897950902489,34,0.01182988820159,0.00202880908897,0.01825928180071,0.02840332724554,0.02028809088967,1,9,14,10,492.9000000237,25.6875
463745200.73253,0.05477784540212,27,0.01054200126285,0.0,0.02231689997864,0.01014404544484,0.02231689997864,0,11,5,11,492.9000000237,25.6875
463745700.15788996,0.06289308175799,31,0.01129593094454,0.0,0.02231689997864,0.02028809088967,0.02028809088967,0,11,10,10,492.9000000237,25.6875
463746199.58325005,0.05477784540212,27,0.01054200126285,0.0,0.01420166362277,0.02637451815658,0.01420166362277,0,7,13,7,492.9000000237,25.6875
463746699.00861,0.04057618177935,20,0.0090731100726,0.0,0.01623047271174,0.01420166362277,0.01014404544484,0,8,7,5,492.9000000237,25.6875
463747198.43397,0.04666260904625,23,0.00972982658365,0.0,0.0121728545338,0.02028809088967,0.01420166362277,0,6,10,7,492.9000000237,25.6875
463747697.85932994,0.07303712720282,36,0.0121728545338,0.0,0.01623047271174,0.02637451815658,0.03043213633451,0,8,13,15,492.9000000237,25.6875
463748197.28469,0.06086427266902,30,0.01111224502899,0.0,0.01825928180071,0.02840332724554,0.01420166362277,0,9,14,7,492.9000000237,25.6875
463748696.71005,0.05680665449109,28,0.01073544861407,0.0,0.0121728545338,0.02028809088967,0.02434570906761,0,6,10,12,492.9000000237,25.6875
463749196.13540995,0.04666260904625,23,0.00972982658365,0.0,0.02028809088967,0.01420166362277,0.0121728545338,0,10,7,6,492.9000000237,25.6875
463749695.56077003,0.04869141813522,24,0.00993909410698,0.0,0.01825928180071,0.01623047271174,0.01420166362277,0,9,8,7,492.9000000237,25.6875
463750194.98613,0.07100831811386,35,0.01200259643501,0.0,0.02028809088967,0.02434570906761,0.02637451815658,0,10,12,13,492.9000000237,25.6875
463750694.41148996,0.08115236355869,40,0.01283131531758,0.0,0.02028809088967,0.02028809088967,0.04057618177935,0,10,10,20,492.9000000237,25.6875
463751193.83685005,0.03854737269038,19,0.00884337379455,0.00202880908897,0.0121728545338,0.01825928180071,0.0060864272669,1,6,9,3,492.9000000237,25.6875
463751693.26221,0.03854737269038,19,0.00884337379455,0.0,0.01623047271174,0.00405761817793,0.01825928180071,0,8,2,9,492.9000000237,25.6875
463752192.68757,0.05274903631315,26,0.010344937134,0.0,0.01014404544484,0.02434570906761,0.01825928180071,0,5,12,9,492.9000000237,25.6875
463752692.11292994,0.05477784540212,27,0.01054200126285,0.0,0.01014404544484,0.02840332724554,0.01623047271174,0,5,14,8,492.9000000237,25.6875
463753191.53829,0.04666260904625,23,0.00972982658365,0.0,0.01623047271174,0.01623047271174,0.01420166362277,0,8,8,7,492.9000000237,25.6875
463753690.96365,0.08115236355869,40,0.01283131531758,0.0,0.02840332724554,0.02840332724554,0.02434570906761,0,14,14,12,492.9000000237,25.6875
463754190.38900995,0.06492189084695,32,0.01147667731633,0.0,0.02840332724554,0.02434570906761,0.0121728545338,0,14,12,6,492.9000000237,25.6875
463754689.81437004,0.05883546358005,29,0.0109254713063,0.0,0.01420166362277,0.01825928180071,0.02637451815658,0,7,9,13,492.9000000237,25.6875
463755189.23973,0.06086427266902,30,0.01111224502899,0.0,0.02028809088967,0.01623047271174,0.02434570906761,0,10,8,12,492.9000000237,25.6875
463755688.66508996,0.04869141813522,24,0.00993909410698,0.0,0.01825928180071,0.02028809088967,0.01014404544484,0,9,10,5,492.9000000237,25.6875
463756188.09045005,0.05680665449109,28,0.01073544861407,0.0,0.01623047271174,0.02637451815658,0.01420166362277,0,8,13,7,492.9000000237,25.6875
463756687.51581,0.06086427266902,30,0.01111224502899,0.0,0.01825928180071,0.03448975451244,0.00811523635587,0,9,17,4,492.9000000237,25.6875
463757186.94117,0.03448975451244,17,0.00836499416803,0.0,0.01014404544484,0.01623047271174,0.00811523635587,0,5,8,4,492.9000000237,25.6875
463757686.36652994,0.05680665449109,28,0.01073544861407,0.0,0.02028809088967,0.01420166362277,0.02231689997864,0,10,7,11,492.9000000237,25.6875
463758185.79189,0.05072022722418,25,0.01014404544484,0.0,0.01623047271174,0.01825928180071,0.01623047271174,0,8,9,8,492.9000000237,25.6875
463758685.21725,0.05680665449109,28,0.01073544861407,0.00202880908897,0.02028809088967,0.01420166362277,0.02028809088967,1,10,7,10,492.9000000237,25.6875
463759184.64260995,0.06086427266902,30,0.01111224502899,0.0,0.01420166362277,0.02028809088967,0.02637451815658,0,7,10,13,492.9000000237,25.6875
463759684.06797004,0.04666260904625,23,0.00972982658365,0.0,0.00811523635587,0.01420166362277,0.02434570906761,0,4,7,12,492.9000000237,25.6875
463760183.49333,0.04666260904625,23,0.00972982658365,0.0,0.01825928180071,0.01825928180071,0.01014404544484,0,9,9,5,492.9000000237,25.6875
463760682.91868997,0.05477784540212,27,0.01054200126285,0.0,0.0060864272669,0.02840332724554,0.02028809088967,0,3,14,10,492.9000000237,25.6875
463761182.34404993,0.05072022722418,25,0.01014404544484,0.0,0.02028809088967,0.02434570906761,0.0060864272669,0,10,12,3,492.9000000237,25.6875
463761681.76941,0.06289308175799,31,0.01129593094454,0.0,0.02028809088967,0.02028809088967,0.02231689997864,0,10,10,11,492.9000000237,25.6875
463762181.19477,0.04666260904625,23,0.00972982658365,0.0,0.0121728545338,0.01420166362277,0.02028809088967,0,6,7,10,492.9000000237,25.6875
463762680.62012994,0.05883546358005,29,0.0109254713063,0.0,0.01825928180071,0.02434570906761,0.01623047271174,0,9,12,8,492.9000000237,25.6875
463763180.04549,0.05274903631315,26,0.010344937134,0.0,0.02231689997864,0.01623047271174,0.01420166362277,0,11,8,7,492.9000000237,25.6875
463763679.47085,0.05883546358005,29,0.0109254713063,0.0,0.02231689997864,0.0121728545338,0.02434570906761,0,11,6,12,492.9000000237,25.6875
463764178.89620996,0.03651856360141,18,0.00860750798725,0.0,0.01014404544484,0.01623047271174,0.01014404544484,0,5,8,5,492.9000000237,25.6875
463764678.32157004,0.05883546358005,29,0.0109254713063,0.0,0.02028809088967,0.02231689997864,0.01623047271174,0,10,11,8,492.9000000237,25.6875
463765177.74693,0.04057618177935,20,0.0090731100726,0.0,0.01825928180071,0.01014404544484,0.0121728545338,0,9,5,6,492.9000000237,25.6875
463765677.17228997,0.06289308175799,31,0.01129593094454,0.0,0.01825928180071,0.01825928180071,0.02637451815658,0,9,9,13,492.9000000237,25.6875
463766176.59764993,0.06289308175799,31,0.01129593094454,0.0,0.01623047271174,0.02231689997864,0.02434570906761,0,8,11,12,492.9000000237,25.6875
463766676.02301,0.05274903631315,26,0.010344937134,0.0,0.01825928180071,0.02434570906761,0.01014404544484,0,9,12,5,492.9000000237,25.6875
463767175.44837,0.03448975451244,17,0.00836499416803,0.0,0.00811523635587,0.01014404544484,0.01623047271174,0,4,5,8,492.9000000237,25.6875
463767674.87372994,0.04260499086831,21,0.00929717122081,0.0,0.01420166362277,0.01623047271174,0.0121728545338,0,7,8,6,492.9000000237,25.6875
463768174.29909,0.04463379995728,22,0.00951595812457,0.0,0.01623047271174,0.00811523635587,0.02028809088967,0,8,4,10,492.9000000237,25.6875
463768673.72445,0.07709474538076,38,0.01250641915738,0.0,0.01420166362277,0.03448975451244,0.02840332724554,0,7,17,14,492.9000000237,25.6875
463769173.14980996,0.03854737269038,19,0.00884337379455,0.0,0.01420166362277,0.0121728545338,0.0121728545338,0,7,6,6,492.9000000237,25.6875
463769672.57517004,0.0933252180925,46,0.01376005271414,0.0,0.02840332724554,0.03448975451244,0.03043213633451,0,14,17,15,492.9000000237,25.6875
463770172.00053,0.05274903631315,26,0.010344937134,0.0,0.01825928180071,0.01825928180071,0.01623047271174,0,9,9,8,492.9000000237,25.6875
463770671.42588997,0.06086427266902,30,0.01111224502899,0.0,0.01825928180071,0.02231689997864,0.02028809088967,0,9,11,10,492.9000000237,25.6875
463771170.85124993,0.03448975451244,17,0.00836499416803,0.0,0.00811523635587,0.01420166362277,0.0121728545338,0,4,7,6,492.9000000237,25.6875
463771670.27661,0.07303712720282,36,0.0121728545338,0.0,0.01623047271174,0.02637451815658,0.03043213633451,0,8,13,15,492.9000000237,25.6875
463772169.70197,0.05274903631315,26,0.010344937134,0.0,0.00811523635587,0.02637451815658,0.01825928180071,0,4,13,9,492.9000000237,25.6875
463772669.12732995,0.06086427266902,30,0.01111224502899,0.0,0.01623047271174,0.02840332724554,0.01623047271174,0,8,14,8,492.9000000237,25.6875
463773168.55269,0.05680665449109,28,0.01073544861407,0.00202880908897,0.01420166362277,0.02231689997864,0.01825928180071,1,7,11,9,492.9000000237,25.6875
463773667.97805,0.07303712720282,36,0.0121728545338,0.0,0.02637451815658,0.02231689997864,0.02434570906761,0,13,11,12,492.9000000237,25.6875
463774167.40340996,0.05274903631315,26,0.010344937134,0.0,0.02434570906761,0.00811523635587,0.02028809088967,0,12,4,10,492.9000000237,25.6875
463774666.82877004,0.04666260904625,23,0.00972982658365,0.0,0.01623047271174,0.0121728545338,0.01825928180071,0,8,6,9,492.9000000237,25.6875
463775166.25413,0.09535402718146,47,0.01390881436411,0.0,0.02028809088967,0.04463379995728,0.03043213633451,0,10,22,15,492.9000000237,25.6875
463775665.67949,0.04869141813522,24,0.00993909410698,0.0,0.01623047271174,0.01825928180071,0.01420166362277,0,8,9,7,492.9000000237,25.6875
463776165.10484993,0.05883546358005,29,0.0109254713063,0.0,0.01623047271174,0.02434570906761,0.01825928180071,0,8,12,9,492.9000000237,25.6875
463776664.53021,0.06289308175799,31,0.01129593094454,0.0,0.02637451815658,0.02028809088967,0.01623047271174,0,13,10,8,492.9000000237,25.6875
463777163.95557,0.05883546358005,29,0.0109254713063,0.0,0.01623047271174,0.02231689997864,0.02028809088967,0,8,11,10,492.9000000237,25.6875
463777663.38092995,0.05477784540212,27,0.01054200126285,0.0,0.0121728545338,0.01420166362277,0.02840332724554,0,6,7,14,492.9000000237,25.6875
463778162.80629003,0.04666260904625,23,0.00972982658365,0.0,0.0121728545338,0.02231689997864,0.0121728545338,0,6,11,6,492.9000000237,25.6875
463778662.23165,0.05274903631315,26,0.010344937134,0.0,0.01420166362277,0.01623047271174,0.02231689997864,0,7,8,11,492.9000000237,25.6875
463779161.65700996,0.03651856360141,18,0.00860750798725,0.0,0.0121728545338,0.0121728545338,0.0121728545338,0,6,6,6,492.9000000237,25.6875
463779661.08237004,0.07506593629179,37,0.0123407639075,0.0,0.02231689997864,0.02231689997864,0.03043213633451,0,11,11,15,492.9000000237,25.6875
463780160.50773,0.04869141813522,24,0.00993909410698,0.0,0.01825928180071,0.0121728545338,0.01825928180071,0,9,6,9,492.9000000237,25.6875
463780659.93309,0.05477784540212,27,0.01054200126285,0.0,0.01420166362277,0.01623047271174,0.02434570906761,0,7,8,12,492.9000000237,25.6875
463781159.35844994,0.06492189084695,32,0.01147667731633,0.0,0.0060864272669,0.03651856360141,0.02231689997864,0,3,18,11,492.9000000237,25.6875
463781658.78381,0.05883546358005,29,0.0109254713063,0.00405761817793,0.01014404544484,0.02231689997864,0.02231689997864,2,5,11,11,492.9000000237,25.6875
463782158.20917,0.07506593629179,37,0.0123407639075,0.0,0.01623047271174,0.03448975451244,0.02434570906761,0,8,17,12,492.9000000237,25.6875
463782657.63452995,0.05477784540212,27,0.01054200126285,0.0,0.02231689997864,0.01014404544484,0.02231689997864,0,11,5,11,492.9000000237,25.6875
463783157.05989003,0.04057618177935,20,0.0090731100726,0.0,0.0121728545338,0.01014404544484,0.01825928180071,0,6,5,9,492.9000000237,25.6875
463783656.48525,0.08178628789205,5,0.0365759398708,0.0,0.01635725757841,0.03271451515682,0.03271451515682,0,1,2,2,61.1349424075,25.6875
